,Unnamed: 0,Point,Pass,DontPass,betName,betAmt,Q,N
0,0.0,6,0,5,snakeeyes,5,7.333721024872242e-16,342
1,1.0,7,0,5,None,0,-5.0,6545
2,2.0,9,0,5,dontCome,5,0.6951871657754005,187
3,3.0,6,5,0,buy4,5,-3.15625,8
4,4.0,4,5,0,place6,5,1.7486012637846216e-15,74
5,5.0,7,5,0,None,0,5.0,5293
6,6.0,2,5,0,None,0,-5.0,925
7,7.0,3,5,0,None,0,-5.0,1856
8,8.0,3,0,5,None,0,5.0,2299
9,9.0,6,5,0,horn,5,-1.2499999999999998,32
10,10.0,9,5,0,hiLo,5,-1.1764705882352933,102
11,11.0,9,0,5,boxcars,5,0.7692307692307705,221
12,12.0,5,0,5,hiLo,5,-0.8256880733944961,109
13,13.0,11,5,0,None,0,5.0,1841
14,14.0,6,0,5,dontCome,5,0.5882352941176472,187
15,15.0,8,0,5,place6,5,0.7575757575757587,77
16,16.0,8,0,5,snakeeyes,5,-1.5465465465465467,333
17,17.0,8,0,5,hiLo,5,1.0454545454545454,220
18,18.0,6,5,0,aceDuece,5,-3.7974683544303796,158
19,19.0,12,0,5,None,0,5.0,1153
20,20.0,5,5,0,yoleven,5,-0.515463917525774,97
21,21.0,5,5,0,hard4,5,-2.0,25
22,22.0,6,0,5,place8,5,1.0394265232974917,93
23,23.0,5,0,5,yoleven,5,-2.063492063492064,126
24,24.0,5,0,5,boxcars,5,-1.8028846153846154,208
25,25.0,6,5,0,hard6,5,-2.4113475177304973,141
26,26.0,10,5,0,snakeeyes,5,-1.171171171171171,111
27,27.0,8,5,0,buy8,5,-0.87,50
28,28.0,4,5,0,comeOdds,5,0.9375000000000001,16
29,29.0,4,0,5,dontCome,5,4.070351758793969,199
30,30.0,8,0,5,yoleven,5,-1.3541666666666667,192
31,31.0,5,5,0,hard8,5,-2.4305555555555554,144
32,32.0,10,5,0,yoleven,5,-5.555555555555555,45
33,33.0,9,0,5,buy8,5,1.9166666666666665,93
34,34.0,10,0,5,hard6,5,1.5827338129496407,139
35,35.0,6,5,0,yoleven,5,-1.4736842105263155,190
36,36.0,6,5,0,boxcars,5,-2.6200873362445427,229
37,37.0,5,5,0,boxcars,5,-1.7251461988304095,171
38,38.0,10,5,0,horn,5,4.583333333333334,6
39,39.0,10,5,0,place9,5,1.9047619047619047,21
40,40.0,8,5,0,hard8,5,-1.4728682170542635,129
41,41.0,10,0,5,yoleven,5,5.967741935483871,62
42,42.0,6,5,0,snakeeyes,5,0.13257575757575768,264
43,43.0,4,0,5,boxcars,5,-0.25000000000000044,120
44,44.0,12,5,0,None,0,-5.0,939
45,45.0,2,0,5,None,0,5.0,1143
46,46.0,9,0,5,hard8,5,0.8552631578947372,152
47,47.0,5,0,5,dontCome,5,1.9540229885057478,174
48,48.0,8,5,0,boxcars,5,-2.821011673151753,257
49,49.0,8,5,0,aceDuece,5,-1.3580246913580256,162
50,50.0,4,0,5,hard6,5,0.8571428571428573,140
51,51.0,9,5,0,big8,5,-3.4615384615384617,26
52,52.0,6,0,5,dontComeOdds,5,0.5281690140845077,71
53,53.0,6,0,5,hard10,5,-3.5294117647058822,34
54,54.0,9,5,0,boxcars,5,-0.36585365853658547,164
55,55.0,9,5,0,buy6,5,-0.6696428571428572,56
56,56.0,10,0,5,aceDuece,5,3.5999999999999996,50
57,57.0,8,0,5,horn,5,2.730263157894737,38
58,58.0,8,0,5,boxcars,5,0.29320987654320957,324
59,59.0,9,5,0,hard8,5,-1.120689655172413,116
60,60.0,6,5,0,place8,5,-1.3227513227513221,63
61,61.0,6,5,0,hiLo,5,-1.1111111111111112,153
62,62.0,9,5,0,hard4,5,-6.666666666666667,27
63,63.0,6,0,5,buy8,5,0.3653846153846154,78
64,64.0,4,0,5,place8,5,0.9979423868312767,81
65,65.0,11,0,5,None,0,-5.0,2219
66,66.0,9,0,5,hard6,5,2.235294117647059,170
67,67.0,9,5,0,place6,5,-1.9409282700421928,79
68,68.0,5,0,5,dontPassOdds,5,2.833333333333332,20
69,69.0,5,0,5,snakeeyes,5,3.2598039215686248,204
70,70.0,5,5,0,buy8,5,-1.4933333333333327,75
71,71.0,6,5,0,big6,5,1.2,25
72,72.0,4,5,0,buy8,5,-1.8784722222222223,72
73,73.0,5,0,5,buy8,5,1.2500000000000002,83
74,74.0,9,0,5,place6,5,1.967592592592594,72
75,75.0,10,0,5,buy6,5,0.9967948717948717,78
76,76.0,10,5,0,hard6,5,-1.8181818181818177,121
77,77.0,9,5,0,hard6,5,-3.1782945736434094,129
78,78.0,6,0,5,boxcars,5,-0.5555555555555555,351
79,79.0,6,0,5,dontPassOdds,5,-1.2878787878787878,55
80,80.0,6,0,5,bigRed,5,-4.390243902439024,41
81,81.0,8,5,0,place8,5,-3.0555555555555554,63
82,82.0,4,5,0,boxcars,5,-0.8928571428571431,84
83,83.0,8,0,5,aceDuece,5,0.8426966292134827,178
84,84.0,6,0,5,buy5,5,0.7941176470588234,17
85,85.0,8,5,0,place6,5,-1.6145833333333326,64
86,86.0,9,0,5,aceDuece,5,2.3214285714285716,112
87,87.0,4,0,5,hard8,5,3.0409356725146197,171
88,88.0,6,0,5,aceDuece,5,0.25125628140703604,199
89,89.0,5,0,5,bigRed,5,-0.39999999999999997,25
90,90.0,10,0,5,hard4,5,-1.25,24
91,91.0,4,5,0,hard6,5,-1.360000000000001,125
92,92.0,6,5,0,lay8,5,-5.0,2
93,93.0,4,0,5,buy5,5,0.7180851063829788,47
94,94.0,10,0,5,snakeeyes,5,5.370370370370373,108
95,95.0,4,0,5,place6,5,3.3841463414634148,82
96,96.0,10,5,0,big8,5,-3.928571428571429,28
97,97.0,9,5,0,hard10,5,-6.4,25
98,98.0,4,0,5,snakeeyes,5,4.296875,128
99,99.0,6,5,0,None,0,-1.1111111111111112,36
100,100.0,4,0,5,buy8,5,1.4761904761904763,84
101,101.0,10,0,5,dontCome,5,2.960893854748602,179
102,102.0,8,5,0,hard10,5,-1.2903225806451613,31
103,103.0,5,0,5,hard6,5,0.39215686274509787,153
104,104.0,8,5,0,hard6,5,-0.6756756756756754,148
105,105.0,8,0,5,buy6,5,-0.3188405797101448,69
106,106.0,10,0,5,buy9,5,-0.4615384615384613,26
107,107.0,9,0,5,snakeeyes,5,-1.9444444444444446,234
108,108.0,10,5,0,buy6,5,0.8214285714285717,70
109,109.0,4,0,5,buy6,5,0.8782051282051284,78
110,110.0,5,0,5,place4,5,2.444444444444444,9
111,111.0,6,0,5,horn,5,-0.09259259259259237,54
112,112.0,6,0,5,yoleven,5,0.9691629955947141,227
113,113.0,10,5,0,hard8,5,-3.4453781512605035,119
114,114.0,10,5,0,hard4,5,-4.782608695652173,23
115,115.0,8,0,5,hard6,5,0.11834319526627268,169
116,116.0,6,0,5,big8,5,-1.875,32
117,117.0,8,5,0,snakeeyes,5,1.1694915254237284,295
118,118.0,4,0,5,hard10,5,-0.34482758620689646,29
119,119.0,6,5,0,passOdds,5,1.2499999999999991,84
120,120.0,6,0,5,hard8,5,1.4666666666666661,150
121,121.0,8,5,0,buy10,5,-1.9062499999999998,8
122,122.0,9,0,5,horn,5,-1.818181818181819,11
123,123.0,8,0,5,field,5,-0.7142857142857141,7
124,124.0,9,0,5,big6,5,-0.27777777777777773,36
125,125.0,4,5,0,place8,5,-1.4393939393939377,66
126,126.0,5,5,0,buy6,5,1.2192307692307693,65
127,127.0,6,5,0,buy6,5,-1.1557377049180326,61
128,128.0,10,5,0,big6,5,0.7407407407407405,27
129,129.0,5,0,5,place8,5,7.216449660063518e-16,97
130,130.0,8,0,5,dontPassOdds,5,1.1290322580645165,62
131,131.0,5,0,5,place6,5,1.0465116279069773,86
132,132.0,6,0,5,hard6,5,-1.2612612612612617,111
133,133.0,6,5,0,place6,5,1.3304093567251474,57
134,134.0,5,5,0,place8,5,0.8867521367521382,78
135,135.0,9,5,0,snakeeyes,5,0.9497206703910608,179
136,136.0,8,5,0,hiLo,5,-1.3907284768211934,151
137,137.0,10,0,5,place8,5,3.260869565217393,92
138,138.0,9,0,5,yoleven,5,1.981132075471698,106
139,139.0,5,5,0,buy9,5,-0.6796875000000004,32
140,140.0,8,0,5,dontCome,5,1.0112359550561802,178
141,141.0,8,5,0,cAndE,5,-3.3333333333333335,33
142,142.0,8,5,0,buy4,5,-3.6071428571428577,7
143,143.0,4,5,0,lay8,5,3.8281249999999982,8
144,144.0,6,0,5,buy9,5,-1.1057692307692308,26
145,145.0,5,5,0,place9,5,0.7199999999999999,25
146,146.0,4,5,0,hard8,5,-2.0175438596491224,114
147,147.0,4,5,0,hiLo,5,-2.75,40
148,148.0,4,0,5,big6,5,0.8571428571428573,35
149,149.0,5,5,0,hard6,5,-0.7189542483660137,153
150,150.0,8,0,5,place5,5,4.749999999999999,24
151,151.0,9,0,5,buy6,5,-0.3566176470588235,68
152,152.0,9,0,5,place8,5,2.587719298245616,76
153,153.0,8,0,5,buy5,5,-2.0462962962962963,27
154,154.0,9,5,0,aceDuece,5,-4.623655913978494,93
155,155.0,6,0,5,hiLo,5,1.8947368421052624,190
156,156.0,4,5,0,snakeeyes,5,-2.4725274725274726,91
157,157.0,5,5,0,snakeeyes,5,-1.4999999999999991,190
158,158.0,10,0,5,hard8,5,3.5251798561151078,139
159,159.0,5,0,5,hard8,5,-0.8176100628930815,159
160,160.0,10,5,0,place6,5,1.7500000000000018,80
161,161.0,6,5,0,hard8,5,-1.0280373831775702,107
162,162.0,10,5,0,buy8,5,-0.5076923076923073,65
163,163.0,8,0,5,hard4,5,-3.6842105263157876,38
164,164.0,8,5,0,yoleven,5,2.03125,192
165,165.0,5,5,0,hiLo,5,0.7608695652173912,92
166,166.0,10,0,5,boxcars,5,0.5281690140845074,142
167,167.0,9,5,0,passOdds,5,2.5,45
168,168.0,6,5,0,big8,5,0.9523809523809523,21
169,169.0,9,5,0,comeOdds,5,-1.8181818181818172,33
170,170.0,10,0,5,hiLo,5,6.315789473684211,57
171,171.0,8,0,5,hard8,5,3.333333333333334,72
172,172.0,4,5,0,big8,5,-1.0810810810810811,37
173,173.0,5,5,0,cAndE,5,0.9523809523809526,21
174,174.0,6,5,0,comeOdds,5,-0.2777777777777777,54
175,175.0,5,5,0,comeOdds,5,-0.357142857142857,28
176,176.0,5,5,0,big6,5,5.551115123125783e-17,41
177,177.0,10,0,5,place6,5,2.1078431372549034,68
178,178.0,10,0,5,big6,5,1.8181818181818183,22
179,179.0,5,0,5,big8,5,-1.5384615384615383,26
180,180.0,10,0,5,cAndE,5,-3.3333333333333335,3
181,181.0,10,5,0,buy4,5,-1.9687500000000002,8
182,182.0,4,5,0,aceDuece,5,0.27777777777777746,36
183,183.0,8,0,5,None,0,0.30612244897959184,49
184,184.0,5,0,5,aceDuece,5,-1.875,128
185,185.0,8,5,0,hard4,5,2.8571428571428568,28
186,186.0,5,5,0,buy5,5,-2.371428571428572,35
187,187.0,9,0,5,dontComeOdds,5,3.0952380952380945,7
188,188.0,4,0,5,aceDuece,5,3.7931034482758634,58
189,189.0,8,5,0,passOdds,5,-0.21917808219178114,73
190,190.0,8,0,5,place4,5,2.0000000000000004,8
191,191.0,10,5,0,place10,5,0.2857142857142856,7
192,192.0,5,5,0,aceDuece,5,-0.6422018348623856,109
193,193.0,4,5,0,hard4,5,4.996003610813204e-16,23
194,194.0,5,0,5,big6,5,1.6279069767441854,43
195,195.0,9,5,0,yoleven,5,-2.0408163265306123,98
196,196.0,8,0,5,dontComeOdds,5,-1.1011904761904763,56
197,197.0,6,0,5,field,5,0.4166666666666669,12
198,198.0,9,5,0,lay8,5,1.1666666666666665,10
199,199.0,4,5,0,field,5,10.0,1
200,200.0,4,0,5,yoleven,5,1.929824561403508,57
201,201.0,5,0,5,place9,5,-1.2307692307692308,13
202,202.0,4,5,0,buy6,5,-0.3708333333333333,60
203,203.0,10,0,5,place5,5,4.888888888888889,18
204,204.0,8,5,0,anyCraps,5,0.0,9
205,205.0,4,5,0,buy5,5,-0.6796875,32
206,206.0,10,5,0,place8,5,-0.1322751322751305,63
207,207.0,4,0,5,hiLo,5,-0.16666666666666652,60
208,208.0,4,5,0,big6,5,1.2500000000000004,40
209,209.0,4,5,0,passOdds,5,-2.3076923076923066,13
210,210.0,8,0,5,buy4,5,7.906250000000001,8
211,211.0,9,5,0,place8,5,-2.4315068493150673,73
212,212.0,8,5,0,comeOdds,5,-0.5352112676056339,71
213,213.0,4,0,5,lay8,5,0.0,5
214,214.0,5,0,5,hard10,5,-1.3793103448275863,29
215,215.0,4,0,5,big8,5,5.517241379310345,29
216,216.0,8,5,0,field,5,1.2499999999999996,8
217,217.0,10,0,5,bigRed,5,-3.333333333333333,3
218,218.0,5,5,0,horn,5,-4.147727272727273,22
219,219.0,8,5,0,world,5,3.6666666666666665,9
220,220.0,6,0,5,place9,5,-2.6086956521739135,23
221,221.0,5,0,5,lay8,5,-0.39062500000000044,8
222,222.0,8,0,5,anyCraps,5,-8.333333333333334,12
223,223.0,4,5,0,place9,5,-3.9090909090909087,22
224,224.0,10,5,0,comeOdds,5,-3.75,12
225,225.0,8,5,0,buy6,5,-1.9237288135593222,59
226,226.0,6,0,5,world,5,-2.909090909090909,22
227,227.0,10,5,0,aceDuece,5,0.8928571428571432,56
228,228.0,8,0,5,buy9,5,-1.5785714285714287,35
229,229.0,4,0,5,place9,5,2.583333333333333,24
230,230.0,8,5,0,buy5,5,0.7403846153846154,26
231,231.0,6,0,5,place5,5,-2.538461538461539,26
232,232.0,5,0,5,buy10,5,-1.722222222222222,18
233,233.0,6,5,0,hard10,5,0.8695652173913045,23
234,234.0,6,5,0,buy8,5,-3.3388888888888886,45
235,235.0,5,0,5,lay6,5,-5.0,12
236,236.0,8,0,5,cAndE,5,1.403508771929825,57
237,237.0,10,5,0,dontCome,5,0.0,16
238,238.0,5,5,0,lay8,5,-3.154761904761905,7
239,239.0,8,5,0,bigRed,5,-1.0,5
240,240.0,8,0,5,big6,5,-1.8181818181818183,22
241,241.0,10,0,5,buy5,5,1.6666666666666665,45
242,242.0,9,5,0,horn,5,-4.705882352941177,17
243,243.0,6,0,5,cAndE,5,-1.0526315789473681,57
244,244.0,10,0,5,buy8,5,3.1036585365853666,82
245,245.0,9,5,0,place9,5,-2.96,25
246,246.0,9,0,5,place4,5,-3.3333333333333335,6
247,247.0,9,0,5,world,5,3.8181818181818183,11
248,248.0,5,0,5,cAndE,5,0.7142857142857145,28
249,249.0,5,5,0,place6,5,0.18018018018018125,74
250,250.0,10,5,0,boxcars,5,-0.7207207207207207,111
251,251.0,8,5,0,big8,5,-2.5925925925925926,27
252,252.0,6,0,5,None,0,-0.2272727272727272,44
253,253.0,5,5,0,passOdds,5,-0.4545454545454545,33
254,254.0,9,0,5,place5,5,-0.6923076923076922,26
255,255.0,4,0,5,place5,5,1.9090909090909087,22
256,256.0,6,5,0,place9,5,-0.4285714285714288,14
257,257.0,5,0,5,buy6,5,0.7388059701492538,67
258,258.0,5,5,0,place5,5,1.0,20
259,259.0,9,5,0,buy8,5,-0.7419354838709675,62
260,260.0,9,0,5,lay8,5,5.972222222222221,3
261,261.0,5,0,5,field,5,-4.0,5
262,262.0,9,5,0,buy9,5,-2.104838709677419,31
263,263.0,6,5,0,cAndE,5,-4.130434782608696,46
264,264.0,5,5,0,place4,5,-3.142857142857143,7
265,265.0,6,0,5,hard4,5,1.4705882352941175,34
266,266.0,5,0,5,hard4,5,0.833333333333334,24
267,267.0,10,5,0,passOdds,5,-4.999999999999999,15
268,268.0,5,5,0,buy10,5,-2.8611111111111107,9
269,269.0,5,5,0,big8,5,-0.625,32
270,270.0,9,0,5,hiLo,5,2.619047619047619,126
271,271.0,10,5,0,buy9,5,-2.143939393939394,33
272,272.0,5,5,0,None,0,-1.4285714285714284,14
273,273.0,9,5,0,place5,5,-3.272727272727272,22
274,274.0,6,0,5,buy10,5,-2.1458333333333335,12
275,275.0,8,5,0,horn,5,1.2931034482758625,29
276,276.0,8,5,0,big6,5,-1.333333333333333,15
277,277.0,9,5,0,dontCome,5,0.0,4
278,278.0,9,5,0,big6,5,-1.4285714285714288,28
279,279.0,6,5,0,world,5,-0.23076923076923073,13
280,280.0,5,0,5,place10,5,0.8,5
281,281.0,4,0,5,buy9,5,-2.025862068965517,29
282,282.0,9,0,5,buy4,5,-2.8055555555555554,9
283,283.0,4,5,0,place4,5,-6.0,6
284,284.0,9,0,5,buy10,5,-2.222222222222222,9
285,285.0,9,0,5,big8,5,4.333333333333334,30
286,286.0,10,5,0,hard10,5,-5.499999999999999,20
287,287.0,10,5,0,hiLo,5,-1.136363636363636,44
288,288.0,9,0,5,hard4,5,-1.7391304347826086,23
289,289.0,6,5,0,buy9,5,-0.785714285714286,14
290,290.0,8,0,5,bigRed,5,-1.9444444444444442,36
291,291.0,6,5,0,field,5,4.285714285714286,14
292,292.0,4,5,0,buy9,5,-0.03260869565217406,23
293,293.0,10,5,0,place5,5,-0.42105263157894723,19
294,294.0,10,0,5,dontComeOdds,5,7.5,3
295,295.0,9,0,5,place10,5,8.0,4
296,296.0,8,0,5,lay6,5,0.9722222222222214,6
297,297.0,10,0,5,place9,5,3.0666666666666664,30
298,298.0,6,5,0,hard4,5,-3.125,32
299,299.0,10,5,0,buy10,5,-0.71875,8
300,300.0,10,0,5,big8,5,2.000000000000001,25
301,301.0,8,0,5,place9,5,-4.1,20
302,302.0,5,0,5,buy9,5,2.6206896551724146,29
303,303.0,5,5,0,come,5,3.333333333333333,3
304,304.0,6,0,5,buy4,5,0.4736842105263156,19
305,305.0,6,5,0,buy5,5,1.2272727272727273,22
306,306.0,8,5,0,buy9,5,-3.0,17
307,307.0,10,0,5,lay6,5,0.9722222222222212,6
308,308.0,9,5,0,buy5,5,-0.02343750000000014,32
309,309.0,6,5,0,place5,5,3.833333333333333,12
310,310.0,4,5,0,hard10,5,1.1764705882352942,17
311,311.0,9,0,5,hard10,5,-2.6315789473684212,19
312,312.0,4,0,5,cAndE,5,7.0,10
313,313.0,4,5,0,place5,5,-0.5882352941176463,17
314,314.0,4,0,5,buy10,5,-3.2045454545454546,11
315,315.0,9,0,5,lay6,5,-0.6250000000000007,5
316,316.0,9,5,0,None,0,-1.25,8
317,317.0,8,5,0,lay8,5,8.958333333333332,1
318,318.0,8,0,5,hard10,5,4.440892098500626e-16,21
319,319.0,6,5,0,buy10,5,-4.208333333333333,6
320,320.0,9,0,5,cAndE,5,2.2222222222222223,27
321,321.0,4,5,0,yoleven,5,-4.081632653061223,49
322,322.0,4,5,0,buy10,5,-0.10000000000000009,5
323,323.0,8,5,0,come,5,-1.428571428571428,28
324,324.0,4,5,0,world,5,-10.0,1
325,325.0,9,0,5,dontPassOdds,5,1.9565217391304344,23
326,326.0,8,5,0,place9,5,-2.400000000000001,15
327,327.0,4,5,0,dontCome,5,0.0,15
328,328.0,5,0,5,dontComeOdds,5,1.3492063492063484,21
329,329.0,9,5,0,anyCraps,5,30.0,1
330,330.0,6,0,5,lay8,5,2.4652777777777763,12
331,331.0,6,5,0,come,5,-2.0,20
332,332.0,5,0,5,anyCraps,5,-5.0,4
333,333.0,9,0,5,buy5,5,1.3365384615384617,26
334,334.0,6,0,5,anyCraps,5,-2.5,4
335,335.0,5,0,5,buy4,5,2.703125,16
336,336.0,9,0,5,bigRed,5,5.625,8
337,337.0,5,5,0,lay6,5,-3.8541666666666674,6
338,338.0,9,5,0,buy10,5,-4.208333333333334,6
339,339.0,8,0,5,buy10,5,-1.354166666666666,12
340,340.0,6,0,5,place4,5,-3.2,5
341,341.0,8,5,0,place5,5,-3.444444444444444,18
342,342.0,5,0,5,None,0,1.2500000000000004,8
343,343.0,6,5,0,lay6,5,-6.208333333333334,5
344,344.0,10,5,0,buy5,5,-2.5999999999999996,20
345,345.0,10,0,5,buy4,5,3.625,8
346,346.0,4,5,0,cAndE,5,0.0,2
347,347.0,9,5,0,cAndE,5,-5.0,18
348,348.0,4,0,5,bigRed,5,-6.666666666666666,3
349,349.0,5,5,0,buy4,5,-6.464285714285714,7
350,350.0,10,0,5,place4,5,4.0,9
351,351.0,8,5,0,place10,5,-5.0,2
352,352.0,10,0,5,horn,5,-2.5,4
353,353.0,5,5,0,dontCome,5,0.0,4
354,354.0,6,0,5,place10,5,2.0,2
355,355.0,6,5,0,place10,5,-6.249999999999999,8
356,356.0,5,5,0,place10,5,-3.333333333333333,3
357,357.0,4,5,0,horn,5,-10.0,6
358,358.0,10,0,5,hard10,5,0.0,2
359,359.0,8,5,0,None,0,0.2173913043478261,23
360,360.0,9,5,0,place4,5,-0.33333333333333326,6
361,361.0,5,0,5,horn,5,-4.545454545454545,11
362,362.0,5,5,0,hard10,5,-0.3333333333333333,30
363,363.0,6,5,0,anyCraps,5,-2.857142857142857,7
364,364.0,10,5,0,lay8,5,-0.6250000000000004,5
365,365.0,4,0,5,dontComeOdds,5,-10.0,2
366,366.0,8,0,5,world,5,-2.88235294117647,17
367,367.0,4,0,5,horn,5,5.0,4
368,368.0,5,0,5,world,5,6.714285714285714,7
369,369.0,5,5,0,world,5,0.3999999999999999,5
370,370.0,4,5,0,buy4,5,-1.75,12
371,371.0,9,0,5,anyCraps,5,3.3333333333333335,6
372,372.0,6,5,0,place4,5,0.0,2
373,373.0,9,5,0,world,5,2.75,4
374,374.0,10,5,0,lay6,5,-2.6851851851851856,9
375,375.0,9,0,5,None,0,1.6666666666666665,12
376,376.0,8,0,5,place10,5,-4.0,4
377,377.0,9,5,0,place10,5,-5.0,4
378,378.0,9,5,0,lay6,5,1.412037037037036,9
379,379.0,4,0,5,dontPassOdds,5,7.5,2
380,380.0,10,0,5,lay8,5,-1.6666666666666667,6
381,381.0,4,5,0,lay6,5,4.958333333333332,5
382,382.0,4,0,5,lay6,5,-3.5069444444444446,6
383,383.0,9,5,0,buy4,5,1.5833333333333335,3
384,384.0,8,5,0,place4,5,0.0,1
385,385.0,10,0,5,None,0,-1.6666666666666663,3
386,386.0,4,0,5,place10,5,-2.4999999999999996,8
387,387.0,10,5,0,place4,5,2.0,2
388,388.0,4,5,0,place10,5,2.0,4
389,389.0,10,5,0,cAndE,5,-8.571428571428571,7
390,390.0,6,5,0,bigRed,5,0.0,2
391,391.0,9,0,5,field,5,0.0,3
392,392.0,9,0,5,buy6,10,-0.460526315789474,38
393,393.0,4,5,0,place8,10,6.313131313131318,33
394,394.0,5,0,5,horn,10,-7.0,5
395,395.0,9,5,0,boxcars,10,-7.63157894736842,76
396,396.0,10,0,5,dontCome,10,7.615384615384617,65
397,397.0,8,0,5,dontComeOdds,10,-2.604166666666666,16
398,398.0,9,0,5,big8,10,13.571428571428573,14
399,399.0,4,5,0,boxcars,10,-7.033898305084745,59
400,400.0,6,0,5,boxcars,10,2.1069182389937104,159
401,401.0,6,0,5,aceDuece,10,0.8620689655172404,116
402,402.0,9,0,5,dontCome,10,2.647058823529412,85
403,403.0,5,0,5,dontCome,10,7.031249999999999,64
404,404.0,6,5,0,yoleven,10,-1.1627906976744184,86
405,405.0,10,5,0,place5,10,-12.272727272727273,11
406,406.0,6,5,0,cAndE,10,-7.999999999999999,20
407,407.0,8,0,5,hiLo,10,-4.278350515463917,97
408,408.0,5,0,5,hard8,10,-1.4285714285714284,70
409,409.0,5,0,5,hiLo,10,-2.105263157894737,76
410,410.0,9,5,0,snakeeyes,10,-2.536231884057972,69
411,411.0,4,0,5,hard6,10,2.118644067796612,59
412,412.0,10,5,0,hard8,10,-3.103448275862069,58
413,413.0,6,0,5,yoleven,10,-3.113207547169811,106
414,414.0,6,0,5,hard6,10,-4.558823529411765,68
415,415.0,8,0,5,boxcars,10,-0.09316770186335283,161
416,416.0,6,0,5,place5,10,-4.818181818181818,11
417,417.0,6,0,5,dontPassOdds,10,-0.8333333333333321,12
418,418.0,5,5,0,place6,10,2.1875000000000018,32
419,419.0,5,0,5,aceDuece,10,-3.070175438596489,57
420,420.0,6,0,5,hard8,10,-3.9873417721519,79
421,421.0,9,5,0,aceDuece,10,-0.9259259259259256,54
422,422.0,6,0,5,comeOdds,10,-5.0,1
423,423.0,5,0,5,buy9,10,-7.3181818181818175,11
424,424.0,8,0,5,yoleven,10,0.12396694214876106,121
425,425.0,5,5,0,buy6,10,-3.697368421052632,38
426,426.0,4,0,5,yoleven,10,-1.4,25
427,427.0,4,0,5,dontCome,10,5.597014925373135,67
428,428.0,5,0,5,place8,10,-1.2499999999999987,28
429,429.0,4,5,0,buy8,10,-2.111111111111111,36
430,430.0,4,5,0,aceDuece,10,-1.9696969696969688,33
431,431.0,9,5,0,yoleven,10,-1.9811320754716997,53
432,432.0,6,5,0,big6,10,6.428571428571429,7
433,433.0,4,0,5,aceDuece,10,-8.076923076923078,39
434,434.0,9,5,0,place6,10,1.095238095238098,35
435,435.0,10,0,5,boxcars,10,-8.934426229508201,61
436,436.0,6,5,0,passOdds,10,2.599999999999999,20
437,437.0,6,0,5,buy8,10,2.1363636363636367,33
438,438.0,6,5,0,boxcars,10,-3.484848484848485,132
439,439.0,6,0,5,hiLo,10,5.235294117647061,85
440,440.0,10,0,5,big8,10,3.125,16
441,441.0,6,0,5,dontCome,10,5.322580645161289,62
442,442.0,4,5,0,snakeeyes,10,6.176470588235295,51
443,443.0,4,0,5,buy8,10,5.0813953488372094,43
444,444.0,5,5,0,aceDuece,10,-0.11111111111110966,45
445,445.0,5,0,5,snakeeyes,10,3.1538461538461555,130
446,446.0,5,5,0,boxcars,10,-11.404494382022476,89
447,447.0,5,5,0,hard8,10,-2.8125000000000004,64
448,448.0,5,0,5,hard4,10,-2.5000000000000004,12
449,449.0,9,0,5,boxcars,10,-8.267326732673268,101
450,450.0,8,5,0,boxcars,10,-1.3703703703703698,135
451,451.0,8,0,5,dontCome,10,1.2650602409638547,83
452,452.0,4,5,0,hard8,10,-6.754385964912281,57
453,453.0,8,0,5,place5,10,-11.923076923076922,13
454,454.0,8,5,0,buy9,10,-8.227272727272727,11
455,455.0,6,5,0,place8,10,-1.0666666666666647,25
456,456.0,5,0,5,boxcars,10,4.999999999999999,108
457,457.0,10,5,0,hiLo,10,-4.166666666666667,24
458,458.0,9,0,5,snakeeyes,10,-2.752808988764045,89
459,459.0,6,5,0,place6,10,3.4722222222222263,24
460,460.0,6,0,5,passOdds,10,-5.0,2
461,461.0,8,0,5,place9,10,-5.857142857142856,7
462,462.0,8,0,5,place6,10,-6.047619047619047,35
463,463.0,8,0,5,world,10,-0.3333333333333325,9
464,464.0,6,5,0,comeOdds,10,-3.8695652173913038,23
465,465.0,9,5,0,buy6,10,-0.18749999999999906,32
466,466.0,5,0,5,hard10,10,-3.0,10
467,467.0,5,0,5,lay8,10,-5.0,2
468,468.0,5,5,0,passOdds,10,-7.222222222222224,9
469,469.0,4,0,5,big6,10,3.7499999999999996,16
470,470.0,4,0,5,big8,10,5.666666666666667,15
471,471.0,8,0,5,snakeeyes,10,-7.3926380368098155,163
472,472.0,8,5,0,buy6,10,0.32499999999999857,20
473,473.0,9,5,0,hard8,10,-0.3968253968253975,63
474,474.0,10,0,5,place8,10,-2.2340425531914883,47
475,475.0,6,5,0,hard6,10,-4.846153846153845,65
476,476.0,10,5,0,passOdds,10,0.9999999999999991,5
477,477.0,4,0,5,hard10,10,-0.8333333333333321,12
478,478.0,8,0,5,hard6,10,-0.5555555555555559,72
479,479.0,4,5,0,dontCome,10,3.636363636363637,22
480,480.0,9,0,5,hiLo,10,-1.7213114754098364,61
481,481.0,6,5,0,snakeeyes,10,-5.000000000000001,109
482,482.0,4,5,0,yoleven,10,10.000000000000002,22
483,483.0,10,5,0,yoleven,10,6.111111111111112,27
484,484.0,10,5,0,snakeeyes,10,-0.4901960784313715,51
485,485.0,5,0,5,place9,10,-4.466666666666667,15
486,486.0,6,0,5,hard4,10,0.5555555555555538,9
